molecule_chembl_id,canonical_smiles,pIC50,n_measurements
CHEMBL5793238,N#CC[C@H]1CC[C@H](n2c(CC(=O)N[C@H]3CC[C@H](CO)CC3)nc3cnc4[nH]ccc4c32)CC1,8.142667503568731,1
CHEMBL5793326,CC(=O)N(C)C1CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,6.347002058614597,2
CHEMBL5793613,CC[C@H](CC(F)(F)F)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1,6.759637310505756,2
CHEMBL5793920,CCC(CC)n1cc(-c2nc(-c3cnn(C[C@H]4C[C@@H](O)C4)c3)cn3nccc23)cn1,7.259637310505756,1
CHEMBL5794012,CCOCC1(F)CCN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)CC1,5.0,1
CHEMBL5794170,N#CCC1(n2ccc(-c3nc(-c4nc(CO)cs4)cc4ncccc34)n2)CC(C#N)C1,6.924453038607469,1
CHEMBL5794269,Cc1ccc(Cl)cc1-n1cc(-c2ncnc3c2C=NC3)cc1C(N)=O,7.161150909262744,1
CHEMBL5794736,CN(C12CC(C1)C2)S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.079876673709276,1
CHEMBL5794801,N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3ccncc3)nc3cnc4[nH]ccc4c32)CC1,8.267606240177031,1
CHEMBL5794903,CCOc1cc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)ccn1,9.053056729302174,1
CHEMBL5794909,O=C([C@H]1CC1(F)F)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,6.360513510731414,4
CHEMBL5796235,CCC(CC)n1cc(-c2nc(-c3cnn([C@@H](C)[C@@H](O)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5796335,CS(=O)(=O)N1CC(CC#N)(n2cnc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,6.548213564475709,1
CHEMBL5796439,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CCCC(F)(F)F)C1,6.094743951251549,1
CHEMBL5796829,COc1cccc(F)c1CNc1nc(Nc2cnn(C(C)C)c2)ncc1C(N)=O,9.050609993355087,1
CHEMBL5796970,CC(C)(C)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,8.221848749616356,1
CHEMBL5797011,CC1CCCCN1S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.835647144215563,1
CHEMBL5797036,Cn1cc(Nc2ncc(F)c(N3C[C@@]4(CO)C[C@@]4(NC(=O)[C@@H]4CC4(F)F)C3)n2)cn1,7.292429823902063,4
CHEMBL5797318,CNC(=O)c1n[nH]c2nc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3ccccc3N(C)S(C)(=O)=O)c12,6.298432014944073,2
CHEMBL5797940,CC(C)(O)C1CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,6.3788237182249645,1
CHEMBL5798066,O=C(Nc1cn2c(-c3ccc(CN4CCS(=O)(=O)CC4)c(F)c3)cccc2n1)C1CC1,6.1249387366083,1
CHEMBL5798511,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CC2CC(C)(C#N)C2)C1,6.07727454200674,1
CHEMBL5798753,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC(Cl)C2)C1,6.642065152999546,1
CHEMBL5798929,CCC(CC)n1cc(-c2nc(-c3cnn(C4CC(O)C4)c3)cn3nccc23)cn1,7.259637310505756,1
CHEMBL5799195,N#CC[C@H]1CC[C@H](n2c(CC(=O)NC3CCSCC3)nc3cnc4[nH]ccc4c32)CC1,8.0268721464003,1
CHEMBL5799676,N#CC[C@H]1CC[C@H](n2c(-c3ccc(C#N)nc3)nc3cnc4[nH]ccc4c32)CC1,7.064492734175287,1
CHEMBL5799804,COc1cccc(F)c1CNc1nc(Nc2cnn(CCN(C)C)c2)ncc1C(N)=O,9.086186147616283,1
CHEMBL5799811,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3ccc(O)cc3N(C)S(C)(=O)=O)c12,6.549750891680639,2
CHEMBL5800102,CCC[C@@H](C)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5800194,COCC1CN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)CCO1,5.547753425479563,1
CHEMBL5800289,CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(F)ccc2N(C)S(C)(=O)=O)n1,8.187086643357144,2
CHEMBL5800488,O=C(Nc1nc2cccc(-c3ccc(OCc4cccnc4)cc3)n2n1)C1CC1,6.522878745280337,1
CHEMBL5800655,CCOC(=O)Cn1cc(Nc2ncc3ccn(CCC#N)c3n2)cn1,6.259637310505756,1
CHEMBL5800796,N#CC[C@H]1CC[C@H](n2c(Cc3ccn[nH]3)nc3cnc4[nH]ccc4c32)CC1,8.275724130399212,1
CHEMBL5800848,CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccccc4F)cc4ncccc34)n2)C1,6.5934598195660445,1
CHEMBL5801366,N#CCC1(n2cc(-c3cc(-c4cccc(C(N)=O)n4)cc4nccn34)cn2)CC(C#N)C1,7.6020599913279625,1
CHEMBL5801494,COCCCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.168258166354362,1
CHEMBL5801751,CCC[C@@H](C)n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5801906,CCC(CC)n1cc(-c2nc(-c3cnn(C[C@@H](C)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5802142,N#CCC1(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)CN(S(=O)(=O)C2CC2)C1,7.698970004336019,1
CHEMBL5802159,CCOC(C)n1cc(-c2nc(-c3cnn(C)c3)cn3nccc23)cn1,5.259637310505756,3
CHEMBL5802222,CCC(=O)N1CC(CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,6.236572006437063,4
CHEMBL5802254,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3ccccc3N(C)S(=O)(=O)c3cn(C)cn3)c12,7.645891560852599,2
CHEMBL5802836,[C-]#[N+][C@@H]1C[C@H]1C(=O)N[C@]12CN(c3nc(Nc4cnn(C)c4)ncc3F)C[C@@]1(CO)C2,7.236572006437063,1
CHEMBL5802848,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2Cc3ccccc3C(F)(F)C2)C1,9.962573502059376,1
CHEMBL5802926,CC(CC#N)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cnn(C)c3)n1)C2,6.901759916149926,8
CHEMBL5802939,N#CC[C@H]1CC[C@H](n2c(C3NC(C4CC4)=NO3)nc3cnc4[nH]ccc4c32)CC1,7.826813731587726,1
CHEMBL5803396,N#CCC1(n2ncc(-c3cc(-c4cn5ccnc5c(N)n4)cc4ncccc34)n2)CC(C#N)C1,7.119186407719209,1
CHEMBL5803635,CNC(=O)c1ncc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)NCC(F)(F)F)n2)cc1C,8.045757490560675,4
CHEMBL5803945,Cc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)ccn1,7.1487416512809245,1
CHEMBL5803975,N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CC5CC(CC(O)(C5)C3)C4)nc3cnc4[nH]ccc4c32)CC1,8.356547323513812,1
CHEMBL5804171,C[C@@H]1CCCC[C@H]1n1cc(-c2nc(-c3cnn(C(CO)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5804479,N#CC[C@H]1CC[C@H](n2c(C(=O)NCC3(O)COC3)nc3cnc4[nH]ccc4c32)CC1,8.387216143280265,1
CHEMBL5804527,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCCC(C(F)(F)F)C2)C1,9.380906669373257,1
CHEMBL5804738,CCC(CC)n1cc(-c2nc(-c3cnn(CCN4CC[C@H](OC)C4)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5804827,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4Cc3cnoc3)n2)cn1,7.136677139879544,4
CHEMBL5804930,CN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(N)=O)c12)S(=O)(=O)CCCN1CCOCC1,7.089909454405932,2
CHEMBL5804973,COCC/C(=N/O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,7.826813731587726,1
CHEMBL5804991,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3C[C@@H]3C#N)n2)cn1,6.6020599913279625,3
CHEMBL5805135,CCC(CC)n1cc(-c2nc(-c3cnn([C@H]4CC[C@@H](O)CC4)c3)cn3nccc23)cn1,7.259637310505756,1
CHEMBL5805275,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC(F)C2)C1,6.440093374963888,1
CHEMBL5805466,N#CC[C@H]1CC[C@H](n2c(CO/N=C(\N)CN3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,7.369572124974976,1
CHEMBL5805588,CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(NCc2ccccc2N(CCO)S(C)(=O)=O)n1,7.306273051076353,1
CHEMBL5805624,CCn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cn1,7.789198036565084,2
CHEMBL5805758,Cc1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)c[nH]1,6.5376020021010435,1
CHEMBL5805983,CCN(c1ccc(C)cc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc(N)c1C(=N)C(N)=O)S(C)(=O)=O,6.062983892535185,1
CHEMBL5806006,C[C@@H]1[C@@H]2CN(c3nc(Nc4ccc([C@@H](C)CO)nc4)ncc3F)C[C@]12NC(=O)C1CC1,7.0655015487564325,4
CHEMBL5806135,N#CCC1(n2ncc(-c3cc(-c4ccc(N)nn4)cc4ncccc34)n2)CC(C#N)C1,7.527758663924915,2
CHEMBL5806483,N#CCC1(n2cc(-c3nc(-c4cn[nH]c4)cc4ncccc34)cn2)CN(CC(F)(F)F)C1,7.823908740944319,1
CHEMBL5806755,CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(Cl)ccc2N(C)S(C)(=O)=O)n1,7.815308569182402,2
CHEMBL5806813,CC[C@H](C)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5807021,N#CC[C@H]1CC[C@H](n2c(CNS(=O)(=O)c3ccccc3)nc3cnc4[nH]ccc4c32)CC1,7.651695136951839,1
CHEMBL5807153,C[S@](=O)(=NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1)c1ccccc1,7.087777943467584,1
CHEMBL5807188,Cn1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)c1C(N)=O,6.164309428507575,1
CHEMBL5807224,Cc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)ccc1O,7.186829816312478,2
CHEMBL5807299,N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,8.619788758288394,1
CHEMBL5807378,COC1CN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C1,5.319301970302365,1
CHEMBL5807692,Cn1cc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)c(CO)n1,7.1487416512809245,1
CHEMBL5807736,CCN(c1ccc(O)cc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(N)=O)c12)S(=O)(=O)c1ccccc1,6.357535479757878,2
CHEMBL5807806,N#CCC1(n2ncc(-c3cc(-c4ccc(C(N)=O)cc4)cc4ncccc34)n2)CC(C#N)C1,7.351667404869234,2
CHEMBL5807889,CN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]nc(C(N)=O)c12)S(C)(=O)=O,6.221848749616356,1
CHEMBL5807931,CNS(=O)(=O)CC1CCC(N(C)c2c(C#N)cnn3cccc23)CC1,5.070581074285707,1
CHEMBL5808771,CCC(CC)n1cc(-c2nc(-c3cnn(C4CS(=O)(=O)C4)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5809292,CNS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(C)c4)cc4ncccc34)n2)C1,7.167491087293763,1
CHEMBL5809446,N#CCC1(n2ccc(-c3nc(-c4ccnc(CO)c4)cc4ncccc34)n2)CC(C#N)C1,7.721246399047171,1
CHEMBL5809465,Cn1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C)(C#N)C4)n3)n2)cc1N,6.60363260666346,2
CHEMBL5809511,COC1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]nc4N)cc4ncccc34)n2)C1,7.58310781267176,2
CHEMBL5809728,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3cc(O)ccc3N(C)S(=O)(=O)c3ccccc3)c12,6.59176003468815,1
CHEMBL5809950,CCC(CO)n1cc(-c2nc(-c3cnn(C)c3)cn3nccc23)cn1,5.259637310505756,3
CHEMBL5810078,COCCNC(=O)OCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,7.698970004336019,1
CHEMBL5810214,CCn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)ccc1=O,7.318758762624412,1
CHEMBL5810446,CCC(CC)n1cc(-c2nc(-c3cnn(CCN(C)S(C)(=O)=O)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5810580,Cc1cccc(F)c1Nc1nc(Nc2cnn(C)c2)ncc1C(N)=O,9.036212172654444,1
CHEMBL5810586,CCC(CC)n1cc(-c2nc(-c3cnn(CCN[C@H]4CCN(C)C4=O)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5810636,N#CCC1(n2ncc(-c3cc(-c4cnc(CO)s4)cc4ncccc34)n2)CC(C#N)C1,6.8696662315049934,1
CHEMBL5810991,Cc1onc(N)c1-c1cc2ncccc2c(-c2ccn(C3(CC#N)CN(S(C)(=O)=O)C3)n2)n1,5.1218230195084935,1
CHEMBL5811581,COC1CC(CC#N)(n2cc(-c3cc(-c4c[nH]nc4N)cc4ncccc34)cn2)C1,6.464705879957229,1
CHEMBL5811592,O=C(Nc1nc2cccc(C3=CC[C@H](NC(=O)C4CC4F)CC3)n2n1)C1CC1,5.998699066979582,1
CHEMBL5811778,Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC#N)C4)n3)n2)cn1,7.853871964321762,1
CHEMBL5811817,CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3cccnc3N(C)S(C)(=O)=O)c12,6.614393726401688,1
CHEMBL5811883,O=C(Nc1ccc2cncc(Cl)c2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2ncc(C3CCNCC3)cn2)cc1,7.3979400086720375,2
CHEMBL5811930,C=C(C)CNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,7.614393726401688,1
CHEMBL5812043,N#CCC1(n2ccc(-c3nc(-c4cnnc(N)c4)cc4ncccc34)n2)CC(C#N)C1,7.168243764792422,2
CHEMBL5812211,NCCCNC(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,7.6020599913279625,2
CHEMBL5812238,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC(CC(F)F)C2)C1,6.16304326294045,1
CHEMBL5812427,Cc1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)C3CC3)n2)cnc1C(N)=O,7.075720713938118,4
CHEMBL5812586,C#Cc1ccc(C(=O)c2ccc(-c3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,6.982966660701219,1
CHEMBL5812661,CCC(CC)n1cc(-c2nc(-c3cnn([C@@H]4OCC[C@H]4O)c3)cn3nccc23)cn1,7.259637310505756,1
CHEMBL5812709,CC(C)(O)CC(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,7.293282217663242,1
CHEMBL5812915,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cn(C)nc4CO)cn4nccc34)cn2)C1,7.42021640338319,2
CHEMBL5813184,COc1ncc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)cn1,5.513711239039433,1
CHEMBL5813206,CCN(c1ccc(O)cc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(=O)NC)c12)S(C)(=O)=O,7.609064892896621,2
CHEMBL5813291,CCNC(=O)c1ccc(Nc2ncc(F)c(N3C[C@H]4CC[C@@H](C3)N4C(=O)C(F)(F)F)n2)cc1C,8.221848749616356,4
CHEMBL5813467,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)CN(C(C)C)[C@H](C(=O)N3CC(C)(N(C)C)C3)C4)n[nH]c2c1,8.698970004336019,1
CHEMBL5813727,N#CCC1(n2ccc(-c3nc(-c4cccnc4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,7.180456064458132,1
CHEMBL5813870,N#CCC1CCC(n2c(CC(=O)NCC3(O)CCC3)nc3cnc4[nH]ccc4c32)CC1,8.18045606445813,1
CHEMBL5814183,CCC(CC)n1cc(-c2nc(-c3cnn(CCCN(C)C)c3)cn3nccc23)cn1,6.259637310505756,3
CHEMBL5814246,CCN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(=O)NC)c12)S(C)(=O)=O,7.605548319173784,2
CHEMBL5814375,CNC(=O)c1ncc(Nc2ncc(F)c(N3C[C@H]4[C@@H](C)[C@@]4(NC(=O)C4CC4)C3)n2)cc1C,7.013228265733755,4
CHEMBL5814965,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)CCC(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)O1,4.301029995663981,2
CHEMBL5814975,CCC(CC)n1cc(-c2nc(-c3cnn(C[C@H](O)[C@H](C)O)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5815147,CNS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,7.860120913598763,2
CHEMBL5815455,Cc1cnn2cc(-c3cnn(C)c3)nc(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)c12,7.638272163982407,4
CHEMBL5815526,CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cc(CO)[nH]n4)cn4nccc34)cn2)C1,7.619788758288394,4
CHEMBL5816113,O=C(Nc1nc2cccc(-c3ccc(CC(=O)N4CCC(C(F)(F)F)CC4)cc3)n2n1)C1CC1,6.522878745280337,1
CHEMBL5816161,CCC(CC)n1cc(-c2nc(-c3cnn(CCS(N)(=O)=O)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5816545,N#CC[C@H]1CC[C@H](n2c(C(=O)NC3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,7.374687549038326,1
CHEMBL5816654,CCC(CC)n1cc(-c2nc(-c3cnn(CC4(O)CCN(C(C)=O)CC4)c3)cn3nccc23)cn1,6.259637310505756,3
CHEMBL5816799,CN(C1CCOC1)S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.630413109263656,1
CHEMBL5816929,CCC(CC)n1cc(-c2nc(-c3cnn(CCNC4CC4)c3)cn3nccc23)cn1,7.259637310505756,3
CHEMBL5816948,Cc1ccc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)cn1,6.863279432843593,1
CHEMBL5817349,CNS(=O)(=O)CC1CCC(N(C)c2ncnn3cccc23)CC1,5.494850021680094,1
CHEMBL5817695,CCNC(=O)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,7.3872161432802645,4
CHEMBL5817782,Cc1ccc(NC(=O)c2n[nH]c3cc(-c4cc(F)c(O)cc4CC(F)(F)F)nc(NCc4ccccc4N(C)S(C)(=O)=O)c23)cn1,6.5003129173815966,2
CHEMBL5817856,N#CC[C@H]1CC[C@H](n2c(CN/C(=N\O)c3ccccc3)nc3cnc4[nH]ccc4c32)CC1,8.695736983211404,2
CHEMBL5817872,CSc1nccc(-c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)n1,7.886056647693163,1
CHEMBL5817952,CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(NCc2cc(Cl)ccc2N(C)S(C)(=O)=O)n1,6.603800652904264,2
CHEMBL5817982,Cn1cc(-c2cn3ncnc3c(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)n2)cn1,6.583359492661719,1
CHEMBL5817984,Cn1cc(-c2cc3nccnc3c(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)n2)cn1,7.958607314841775,1
CHEMBL5818140,N#CCCN1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,7.468521082957745,4
CHEMBL5818341,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)C2CCC(C#N)C2)C1,6.175223537524454,1
CHEMBL5818462,COC1CCN(C(=O)Cc2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,8.207608310501746,1
CHEMBL5818522,O=C(Nc1nc2cccc(C3=CC[C@@H](NC(=O)C4CC4F)CC3)n2n1)C1CC1,6.667561540084395,1
CHEMBL5818631,N#CC[C@H]1CC[C@H](n2c(CNC(=N)C34CC5CC(CC(C5)C3)C4)nc3cnc4[nH]ccc4c32)CC1,8.537602002101044,1
CHEMBL5818733,N#CC[C@H]1CC[C@H](n2c(C(=O)N3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,6.889410289700751,1
CHEMBL5818761,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)[C@H]2CC[C@@H](C#N)C2)C1,6.009217308196862,1
CHEMBL5819021,N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3(O)COC3)nc3cnc4[nH]ccc4c32)CC1,8.481486060122112,1
CHEMBL5819056,O=C(O)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.619788758288394,1
CHEMBL5819066,CCNC(=O)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cnsc3)n1)C2,7.187086643357144,3
CHEMBL5819318,O=C(Nc1ccc2cncc(CC(F)(F)F)c2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ncccn2)cc1,6.838631997765025,1
CHEMBL5819360,CC(C)C[C@H](C)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1,6.259637310505756,3
CHEMBL5819530,CNS(=O)(=O)CC1CCC(Nc2c(C#N)cnn3cccc23)CC1,5.107905397309519,1
CHEMBL5820503,CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cnc(N)nc4)cc4ncccc34)n2)C1,5.460046158343603,1
CHEMBL5820664,Cn1cc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)cn1,7.161150909262744,1
CHEMBL5820698,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@H]3C[C@H]3C#N)n2)cn1,6.369572124974976,3
CHEMBL5820760,C[C@H](CO)c1ccc(Nc2ncc(F)c(N3C[C@H]4[C@@H](C)[C@@]4(NC(=O)C4CC4)C3)n2)cn1,6.823908740944319,4
CHEMBL5820951,N#CCC1(n2ccc(-c3nc(-c4cnc5cc[nH]c5c4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,7.481486060122112,1
CHEMBL5821017,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)C[C@H]2C[C@H](C#N)C2)C1,5.540155357611792,1
CHEMBL5821189,N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(F)(F)CC3)nc3cnc4[nH]ccc4c32)CC1,8.292429823902063,1
CHEMBL5821303,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC3C(C2)C3C(F)(F)F)C1,5.070223567195098,1
CHEMBL5821443,Oc1cc(CC(F)(F)F)c(-c2nc(NCCC3CC3)c3cn[nH]c3n2)cc1F,5.434979071654706,1
CHEMBL5821497,Cn1ncc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)c1C(N)=O,5.705738209686378,2
CHEMBL5821565,CN(C1CCCOC1)S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.384997385475412,1
CHEMBL5821896,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)c2cccc3nonc23)C1,7.886056647693163,1
CHEMBL5821953,COC1CCN(C(=O)c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,6.896196279044043,1
CHEMBL5822067,COc1cc(Cl)ccc1S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,8.681936665037238,1
CHEMBL5822182,CS(=O)(=O)N1CC(CC#N)(n2cc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)nn2)C1,6.809668301829708,1
CHEMBL5822545,Cc1ccc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cn1,8.559373310792513,2
CHEMBL5822619,N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ccccc3)nc3cnc4[nH]ccc4c32)CC1,7.950781977329818,1
CHEMBL5822630,N#CCC1(n2ccc(-c3nc(-c4cccc(O)n4)cc4ncccc34)n2)CC(C#N)C1,7.336832069535625,2
CHEMBL5822794,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)C2COC2)C1,5.915066425063284,1
CHEMBL5822969,COCCN(C)S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.287350298372789,1
CHEMBL5823434,CC(C)(C)n1cc(Nc2ncc(C(N)=O)c(Nc3c(F)cccc3Cl)n2)cn1,8.580044251510243,1
